from	to	eweight	consensus_lin	Team Name	Section	Sample Location	Plant Scientific Name	Plant Common Name	Date of collection	Time of collection	Elevation	Type of Biom	Soil Characterization	Longitude	Latitude	pH  Litmus Strip	pH meter CALeDNA	Amount of Leaf Litter	Soil Temperature (Celsius)	Moisture content (%)	Nitrogen content	Potassium content	Phosphate content
S18.K0147C2	Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;NA;sulfidic hot spring bacterium NPE	8.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Chloroflexia;Chloroflexales;NA;;	3.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;	6.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;Oscillochloris trichoides	35.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue;Kallotenue papyrolyticum	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Dehalococcoidia;NA;;Dehalogenimonas;	130.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;	3.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;bacterium SOSP1-85	4.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Ktedonobacteria;Ktedonobacterales;NA;;	41.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Ktedonobacteria;NA;;NA;	6.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Ktedonobacteria;NA;NA;NA;bacterium SOSP1-79	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;NA;;NA;;	160.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;NA;;NA;Kouleothrix;Kouleothrix aurantiaca	16.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Thermomicrobia;NA;;NA;	130.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;NA;	123.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Nitrolancea;Nitrolancea hollandica	38.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter;Sphaerobacter thermophilus	150.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium;Thermomicrobium roseum	25.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Cyanobacteria;NA;Chroococcales;Microcystaceae;Microcystis;Microcystis sp. SAG 43.90	31.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Cyanobacteria;NA;Nostocales;Tolypothrichaceae;Tolypothrix;Tolypothrix scytonemoides	7.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Cyanobacteria;NA;Oscillatoriales;Coleofasciculaceae;Geitlerinema;Geitlerinema sp. BBD	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Cyanobacteria;NA;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria tenuis	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus sp.	5.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomassiliicoccus sp. 138	6.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomassiliicoccus sp. 142	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomassiliicoccus sp. P27	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;NA;NA;Methanomassiliicoccales archaeon enrichment culture	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus pomorum	8.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Effusibacillus;Effusibacillus pohliae	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;NA;	117.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;	14.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus ginsengisoli	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus permanentifrigoris	8.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus sp.	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus;Amphibacillus tropicus	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus;unidentified Hailaer soda lake bacterium T2	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;	979.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus alcalophilus	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus arbutinivorans	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus badius	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	3.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus circulans	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus drentensis	5.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus firmus	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus infantis	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus kochii	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus koreensis	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus megaterium	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus nealsonii	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus niacini	4.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp.	16.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 'Mali 21'	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 'Mali 44'	26.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 148	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 17892	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 779	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. AAT04	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. AT11-2	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. BAB-2571	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. BAB-5723	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. C12	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. CA-11	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. EECC-545	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. F3PCF3	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. GWS-TZ-H232	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Hotan2	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. IDA2440	3.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. JC255	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. K7K7H4B-6	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. KF-20	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. LKS-13	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. M25	3.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. MH6-1	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. NN106	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. P3723	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. R-10944	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. R11	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. SLG210A3-11	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. SU8	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. SVUB10	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. enrichment culture clone CB1-7 3.2	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. mixed culture X7-24F	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;[Brevibacterium] frigoritolerans	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp. L14	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus stearothermophilus	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus thermodenitrificans	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Hydrogenibacillus;Hydrogenibacillus schlegelii	5.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;	1.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
S18.K0147C2	Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus boronitolerans	2.0		BBB	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	11:45	372	Chaparral	Unburned	34.0987	-118.47	5.2	7	N/A	23	5.60%	Low	Low	Medium
