otu name	16rRNA	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	BAF15	MWPF15	RKF15	BSGF15	WRF15	GNF15	MMF15	
OTU_1944	uncultured blastopirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__blastopirellula;s__blastopirellula spp.;superkingdom__bacteria	93.6974789915966	7.82384072592518e-093	343.926376396285			0	0	2	0	0	3	1	
OTU_1945	uncultured anaeromyxobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__anaeromyxobacteraceae;g__anaeromyxobacter;s__anaeromyxobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__cystobacterineae	92.9889298892989	1.66397537433134e-108	396.22407162851			0	0	0	0	0	0	5	
OTU_1946	uncultured massilia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__massilia;s__massilia spp.;superkingdom__bacteria	97.2	2.39404335491654e-112	408.847653236289			0	2	1	2	0	3	7	
OTU_1947	uncultured sandaracinus sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__sandaracinaceae;g__sandaracinus;s__sandaracinus spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	92.619926199262	1.37730407243672e-109	399.830809230733			1	4	0	0	0	0	0	
OTU_1948	uncultured kouleothrix sp. ;k__bacteria;p__chloroflexi;c__chloroflexi;o__chloroflexi;f__chloroflexi;g__kouleothrix;s__kouleothrix spp.;superkingdom__bacteria	90.4059040590406	3.41837651451604e-098	361.960064407398			0	1	0	2	2	0	0	
OTU_1949	uncultured anaeromyxobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__anaeromyxobacteraceae;g__anaeromyxobacter;s__anaeromyxobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__cystobacterineae	97.7859778597786	1.37608812893292e-128	462.948717269625			0	0	0	5	1	0	0	
OTU_1950	eu399704.1 mesorhizobium septentrionale str. ccbau 03133  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__phyllobacteriaceae;g__mesorhizobium;s__mesorhizobium septentrionale;superkingdom__bacteria	97.7859778597786	1.37609e-128	462.949			8	2	3	1	1	5	2	
OTU_1951	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	98.326359832636	5.42268e-114	414.258			5	9	9	0	0	6	37	
OTU_1952	uncultured rhodopseudomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas spp.;superkingdom__bacteria	97.3782771535581	2.27224e-119	432.291			0	12	3	0	0	2	12	
OTU_1953	uncultured aciditerrimonas sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__acidimicrobiales;f__acidimicrobiaceae;g__aciditerrimonas;s__aciditerrimonas spp.;superkingdom__bacteria;subclass  acidimicrobidae;suborder__acidimicrobineae	91.9117647058823	2.49022e-106	389.011			4	0	0	0	0	1	0	
OTU_1954	ab377117.2 kineosporia mikuniensis str. nbrc 16234  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__kineosporiaceae;g__kineosporia;s__kineosporia mikuniensis;superkingdom__bacteria;subclass  actinobacteridae;suborder__kineosporiineae	98.4674329501916	1.47891e-121	439.505			2	0	2	4	0	1	0	
OTU_1955	uncultured saccharibacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__saccharibacter;s__saccharibacter spp.;superkingdom__bacteria	87.5457875457875	1.67938e-89	333.106			0	0	0	5	0	0	0	
OTU_1956	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	90.4059040590406	1.91448e-101	372.78			4	0	1	0	0	0	0	
OTU_1957	adhaeribacter sp. w1.09_109 ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__adhaeribacter;s__adhaeribacter sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.2619926199262	5.1282e-134	480.982			0	0	2	2	9	1	0	
OTU_1958	uncultured geobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geobacter;s__geobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	93.3579335793358	2.65882e-112	408.848			0	0	0	0	0	5	0	
OTU_1959	uncultured haliangium sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__kofleriaceae;g__haliangium;s__haliangium spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__nannocystineae	95.2029520295203	8.1334e-119	430.488			0	0	1	4	0	0	0	
OTU_1960	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	93.6	1.17756e-103	379.994			0	5	1	0	0	0	2	
OTU_1961	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	93.7269372693727	2.64779e-112	408.848			0	0	0	5	0	0	0	
OTU_1962	uncultured stella sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__stella;s__stella spp.;superkingdom__bacteria	92.2509225092251	8.65567e-106	387.207			0	3	0	1	0	1	0	
OTU_1963	phytophthora infestans ;k__eukaryota;p__eukaryota;c__eukaryota;o__peronosporales;f__peronosporales;g__phytophthora;s__phytophthora infestans;superkingdom__eukaryota	89.3382352941177	1.55395e-89	333.106			0	1	0	3	3	0	0	
OTU_1964	uncultured terrimonas sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__terrimonas;s__terrimonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.609561752988	9.08623e-118	426.881			0	1	0	0	0	0	5	
OTU_1965	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	97.2	1.97421e-113	412.454			0	0	0	5	0	0	1	
OTU_1966	uncultured haliscomenobacter sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__saprospiraceae;g__haliscomenobacter;s__haliscomenobacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.8339483394834	9.90851e-118	426.881			0	0	0	0	0	0	6	
OTU_1967	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	96.4	8.43305e-112	407.044			0	3	2	0	0	0	0	
OTU_1968	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	89.2988929889299	2.60596e-93	345.73			2	0	0	0	0	0	5	
OTU_1969	bdellovibrio sp. sd2gs ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bdellovibrionaceae;g__bdellovibrio;s__bdellovibrio sp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	95.5719557195572	1.91279e-120	435.898			1	2	0	1	4	2	0	
OTU_1970	ay921891.1 farm soil clone akyh963  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__nannocystaceae;g__plesiocystis;s__plesiocystis spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__nannocystineae	98.5239852398524	2.65648e-131	471.966			3	0	0	0	0	0	1	
OTU_1971	uncultured rhodovastum sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__rhodovastum;s__rhodovastum spp.;superkingdom__bacteria	95.9016393442623	1.80661e-107	392.617			0	0	0	4	3	0	0	
OTU_1972	uncultured bradyrhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium spp.;superkingdom__bacteria	96.137339055794	1.31719e-102	376.387			5	0	0	0	0	4	1	
OTU_1973	uncultured phenylobacterium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__phenylobacterium;s__phenylobacterium spp.;superkingdom__bacteria	97.3782771535581	1.58315e-121	439.505			0	0	1	1	9	0	1	
OTU_1974	uncultured bdellovibrio sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bdellovibrionaceae;g__bdellovibrio;s__bdellovibrio spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	97.4169741697417	5.85128e-127	457.539			0	0	0	2	1	0	1	
OTU_1975	uncultured conexibacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__solirubrobacterales;f__conexibacteraceae;g__conexibacter;s__conexibacter spp.;superkingdom__bacteria;subclass  rubrobacteridae	96.1685823754789	2.49334e-112	408.848			1	0	2	1	1	2	0	
OTU_1976	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	92	5.63523e-95	351.14			0	0	2	0	0	1	0	
OTU_1977	uncultured geothrix sp. ;k__bacteria;p__acidobacteria;c__holophagae;o__holophagales;f__holophagaceae;g__geothrix;s__geothrix spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	97.2	2.39404e-112	408.848			8	5	14	0	0	1	12	
OTU_1978	dq883809.1 deinococcus cellulolytica str. 5516j_15  ;k__bacteria;p__deinococcus_thermus;c__deinococci;o__deinococcales;f__deinococcaceae;g__deinococcus;s__deinococcus cellulolytica;superkingdom__bacteria	97.037037037037	5.3438e-121	437.702			0	0	0	0	3	0	0	
OTU_1979	uncultured phormidium sp. ;k__bacteria;p__cyanobacteria;c__cyanobacteria;o__oscillatoriales;f__oscillatoriales;g__phormidium;s__phormidium spp.;superkingdom__bacteria;subclass  oscillatoriophycideae	92.2705314009662	2.08864e-80	302.449			0	0	0	0	5	0	0	
OTU_1980	uncultured pseudolabrys sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__xanthobacteraceae;g__pseudolabrys;s__pseudolabrys spp.;superkingdom__bacteria	97.7941176470588	7.06916e-126	453.932			17	1	8	0	0	3	5	
OTU_1981	uncultured planctomyces sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__planctomyces;s__planctomyces spp.;superkingdom__bacteria	98.8929889298893	2.64545e-131	471.966			1	0	0	0	0	6	0	
OTU_1982	uncultured ohtaekwangia sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__ohtaekwangia;s__ohtaekwangia spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.4444444444444	1.33158443517741e-109	399.830809230733			0	3	4	0	0	3	0	
OTU_1983	frondihabitans sp. mdt1_44 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__microbacteriaceae;g__frondihabitans;s__frondihabitans sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.7859778597786	2.98072816195502e-124	448.521766860735			1	2	1	7	13	1	0	
OTU_1984	uncultured chloroflexus sp. ;k__bacteria;p__chloroflexi;c__chloroflexia;o__chloroflexales;f__chloroflexaceae;g__chloroflexus;s__chloroflexus spp.;superkingdom__bacteria;suborder__chloroflexineae	96.2121212121212	5.0262463209515e-115	417.864497241845			1	5	0	1	0	5	1	
OTU_1985	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	96.309963099631	3.69255754531448e-123	444.915029258513			0	1	1	0	0	0	15	
OTU_1986	uncultured zavarzinella sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__zavarzinella;s__zavarzinella spp.;superkingdom__bacteria	89.3382352941177	2.15723080191272e-094	349.336482799619			0	2	0	7	3	10	0	
OTU_1987	acidisphaera sp. ps110 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acidisphaera;s__acidisphaera sp.;superkingdom__bacteria	92.4242424242424	1.03690200302895e-104	383.600490020732			0	0	0	0	4	0	0	
OTU_1988	uncultured geoalkalibacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geoalkalibacter;s__geoalkalibacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	89.2	1.86763267139869e-088	329.499425987396			0	0	1	5	1	0	1	
OTU_1989	uncultured pelobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__pelobacteraceae;g__pelobacter;s__pelobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	97.3977695167286	1.04037635481879e-123	446.718398059624			19	5	11	0	0	8	22	
OTU_1990	uncultured aciditerrimonas sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__acidimicrobiales;f__acidimicrobiaceae;g__aciditerrimonas;s__aciditerrimonas spp.;superkingdom__bacteria;subclass  acidimicrobidae;suborder__acidimicrobineae	98.4674329501916	1.00525816562659e-123	446.718398059624			0	4	0	0	0	0	0	
OTU_1991	eu290156.1 paenibacillus agarexedens str. cj64  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__paenibacillaceae;g__paenibacillus;s__paenibacillus agarexedens;superkingdom__bacteria	99.5983935742972	4.06914277136304e-122	441.308291656291			1	0	2	0	0	1	0	
OTU_1992	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	94.4223107569721	1.44108764113555e-102	376.387014816287			0	0	1	0	0	0	4	
OTU_1993	uncultured porphyrobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__erythrobacteraceae;g__porphyrobacter;s__porphyrobacter spp.;superkingdom__bacteria	94.3965517241379	1.04774917488208e-097	360.156695606286			0	0	0	0	4	0	0	
OTU_1994	uncultured geobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geobacter;s__geobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	94.8616600790514	5.39473443464262e-108	394.420702827399			0	2	1	0	0	0	1	
OTU_1995	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	87.0848708487085	5.8616208322717e-089	331.302794788507			1	0	1	0	0	0	2	
OTU_1996	actinoplanes sp. ir51_co123 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micromonosporaceae;g__actinoplanes;s__actinoplanes sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micromonosporineae	98.744769874477	7.93245468626913e-112	407.044284435178			0	0	0	4	0	1	0	
OTU_1997	uncultured segetibacter sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__segetibacter;s__segetibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	93.4426229508197	4.6683075881169e-096	354.746589202953			0	0	0	0	4	0	0	
OTU_1998	uncultured prochlorococcus sp. ;k__bacteria;p__cyanobacteria;c__cyanobacteria;o__prochlorales;f__prochlorococcaceae;g__prochlorococcus;s__prochlorococcus spp.;superkingdom__bacteria	99.6309963099631	4.20948551855597e-135	484.589142882959			0	11	0	3	11	1	0	
OTU_1999	uncultured thermaerobacter sp. ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiales family xvii. incertae sedis;g__thermaerobacter;s__thermaerobacter spp.;superkingdom__bacteria	83.75	4.69678423081184e-064	248.347829937392			1	0	0	1	2	1	0	
OTU_2000	ab512142.1 herminiimonas fonticola str. da costa s_94 (=cip 108398 =lmg  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__herminiimonas;s__herminiimonas fonticola;superkingdom__bacteria	98.695652173913	5.92083960987682e-107	390.813965225177			1	2	0	2	0	1	0	
OTU_2001	uncultured phycisphaera sp. ;k__bacteria;p__planctomycetes;c__phycisphaerae;o__phycisphaerales;f__phycisphaeraceae;g__phycisphaera;s__phycisphaera spp.;superkingdom__bacteria	92.5	4.11274416671672e-090	334.909532390729			0	1	0	1	2	0	0	
OTU_2002	uncultured sinorhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__rhizobiaceae;g__sinorhizobium;s__sinorhizobium spp.;superkingdom__bacteria	86.6379310344828	3.99648377009744e-071	271.791624351837			0	0	0	0	0	3	0	
OTU_2003	arthrobacter sp. nj_30 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__arthrobacter;s__arthrobacter sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.015873015873	4.64288855070943e-115	417.864497241845			0	0	2	2	1	0	0	
OTU_2004	uncultured fluviicola sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__cryomorphaceae;g__fluviicola;s__fluviicola spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.6911764705882	1.05793544941489e-123	446.718398059624			0	0	2	0	0	0	2	
OTU_2005	af371845.1 swine intestine clone p_4636_2wa2  ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiaceae;g__clostridium;s__clostridium perfringens;superkingdom__bacteria	99.2619926199262	5.12820319074768e-134	480.982405280737			0	0	0	0	4	0	0	
OTU_2006	uncultured chloroflexus sp. ;k__bacteria;p__chloroflexi;c__chloroflexia;o__chloroflexales;f__chloroflexaceae;g__chloroflexus;s__chloroflexus spp.;superkingdom__bacteria;suborder__chloroflexineae	97.0479704797048	2.27224317948874e-119	432.291447650734			1	0	4	0	0	0	1	
OTU_2007	uncultured mesorhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__phyllobacteriaceae;g__mesorhizobium;s__mesorhizobium spp.;superkingdom__bacteria	99.0697674418605	1.19981957452009e-102	376.387014816287			0	3	0	0	0	0	1	
OTU_2008	solitalea koreensis ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__solitalea;s__solitalea koreensis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	92.6470588235294	8.58354054196458e-106	387.207227622954			0	2	2	0	0	0	4	
OTU_2009	uncultured conexibacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__solirubrobacterales;f__conexibacteraceae;g__conexibacter;s__conexibacter spp.;superkingdom__bacteria;subclass  rubrobacteridae	94.8148148148148	7.45961094920115e-113	410.6510220374			0	9	0	0	0	1	2	
OTU_2010	peredibacter starrii ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bacteriovoracaceae;g__peredibacter;s__peredibacter starrii;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	96.6789667896679	3.03103581025806e-124	448.521766860735			0	0	0	1	1	0	1	
OTU_2011	uncultured thermomonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__xanthomonadaceae;g__thermomonas;s__thermomonas spp.;superkingdom__bacteria	94.0959409594096	6.22700496101691e-114	414.257759639622			4	0	1	0	0	1	2	
OTU_2012	uncultured amaricoccus sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__amaricoccus;s__amaricoccus spp.;superkingdom__bacteria	97.7859778597786	2.02534735078916e-126	455.73524206518			3	1	0	3	0	5	0	
OTU_2013	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	92.0962199312715	1.94017263565136e-114	416.061128440734			0	6	0	0	0	0	0	
