otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	SoilDNA1	SoilDNA2	SoilDNA3	SoilDNA4
OTU_4778	flavobacterium sp. wb2.1_83 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.6220472440945	0	884.937			13	0	0	0
OTU_4779	uncultured wolbachia sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rickettsiales;f__anaplasmataceae;g__wolbachia;s__wolbachia spp.;superkingdom__bacteria;tribe__wolbachieae	78.4172661870504	1.83215e-54	217.691			0	0	0	3
OTU_4780	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	96.8441814595661	0	836.246			0	3	0	2
OTU_4781	uncultured chloroflexus sp. ;k__bacteria;p__chloroflexi;c__chloroflexia;o__chloroflexales;f__chloroflexaceae;g__chloroflexus;s__chloroflexus spp.;superkingdom__bacteria;suborder__chloroflexineae	96.6535433070866	0	839.853			0	0	5	0
OTU_4782	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	97.4206349206349	0	850.673			0	3	1	10
OTU_4783	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	89.1472868217054	0	681.156			0	2	0	2
OTU_4784	uncultured ralstonia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__ralstonia;s__ralstonia spp.;superkingdom__bacteria	96.6269841269841	0	825.426			0	0	4	1
OTU_4785	uncultured bdellovibrio sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bdellovibrionaceae;g__bdellovibrio;s__bdellovibrio spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	89.3069306930693	0	668.533			0	1	0	4
OTU_4786	eu371937.1 lewinella cohaerens  ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__saprospiraceae;g__lewinella;s__lewinella cohaerens;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	84.4230769230769	3.17062e-159	565.741			0	6	0	0
OTU_4787	eu371937.1 lewinella cohaerens  ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__saprospiraceae;g__lewinella;s__lewinella cohaerens;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	83.4615384615385	1.03648e-152	544.1			0	2	0	2
OTU_4788	uncultured janthinobacterium sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__janthinobacterium;s__janthinobacterium spp.;superkingdom__bacteria	96.9289827255278	0	868.707			1	5	0	2
OTU_4789	leifsonia kribbensis ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__microbacteriaceae;g__leifsonia;s__leifsonia kribbensis;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.2142857142857	0	865.1			0	0	3	2
OTU_4790	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	94.990366088632	0	820.016			0	4	0	1
OTU_4791	uncultured nitrosovibrio sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__nitrosomonadales;f__nitrosomonadaceae;g__nitrosovibrio;s__nitrosovibrio spp.;superkingdom__bacteria	76.937984496124	2.07146e-110	403.438			0	0	0	3
OTU_4792	reyranella sp. b6.10_109 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillales;g__reyranella;s__reyranella sp.;superkingdom__bacteria	98.0561555075594	0	794.769			0	1	1	2
OTU_4793	uncultured saccharibacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__saccharibacter;s__saccharibacter spp.;superkingdom__bacteria	86.9294605809129	8.2277e-160	567.544			9	0	0	0
OTU_4794	uncultured rhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__rhizobiaceae;g__rhizobium;s__rhizobium spp.;superkingdom__bacteria	94.3107221006564	0	708.207			0	0	4	0
OTU_4795	balneimonas sp. swf67557 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylobacteriaceae;g__microvirga;s__balneimonas sp.;superkingdom__bacteria	97.6694915254237	0	801.982			0	4	0	0
OTU_4796	uncultured phenylobacterium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__phenylobacterium;s__phenylobacterium spp.;superkingdom__bacteria	98.0851063829787	0	807.392			2	1	0	3
OTU_4797	uncultured sphingomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__sphingomonas spp.;superkingdom__bacteria	97.8813559322034	0	807.392			0	1	0	3
OTU_4798	uncultured dunaliella sp. ;k__viridiplantae;p__chlorophyta;c__chlorophyceae;o__chlamydomonadales;f__dunaliellaceae;g__dunaliella;s__dunaliella sp.;superkingdom__eukaryota	89.5787139689579	3.47375e-171	605.415			0	1	3	0
OTU_4799	malawimonas jakobiformis ;k__eukaryota;p__eukaryota;c__eukaryota;o__eukaryota;f__malawimonadidae;g__malawimonas;s__malawimonas jakobiformis;superkingdom__eukaryota	71.8631178707224	3.26091e-70	269.988			5	0	0	0
OTU_4800	uncultured novosphingobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__novosphingobium;s__novosphingobium spp.;superkingdom__bacteria	89.4067796610169	9.99188e-178	627.055			0	0	4	0
OTU_4801	uncultured ferrovum sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__ferrovales;f__ferrovaceae;g__ferrovum;s__ferrovum spp.;superkingdom__bacteria	90.6666666666667	0	726.241			0	6	0	1
OTU_4802	actinosynnema mirum ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__pseudonocardiaceae;g__actinosynnema;s__actinosynnema mirum;superkingdom__bacteria;subclass  actinobacteridae;suborder__pseudonocardineae	98.0039920159681	0	859.69			0	3	0	1
OTU_4803	uncultured dongia sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__dongia;s__dongia spp.;superkingdom__bacteria	97.0954356846473	0	807.392			0	4	0	0
OTU_4804	uncultured roseomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__roseomonas;s__roseomonas spp.;superkingdom__bacteria	95.3781512605042	0	760.505			20	0	2	0
OTU_4805	uncultured methylocystis sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__methylocystis;s__methylocystis spp.;superkingdom__bacteria	99.3392070484582	0	805.589			0	0	0	4
OTU_4806	uncultured cyanobacterium sp. ;k__bacteria;p__cyanobacteria;c__oscillatoriophycideae;o__chroococcales;f__cyanobacteriaceae;g__cyanobacterium;s__cyanobacterium spp.;superkingdom__bacteria;subclass  oscillatoriophycideae	98.3298538622129	0	829.033			0	3	0	1
OTU_4807	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.6470588235294	0	863.297			4	0	0	0
OTU_4808	uncultured kouleothrix sp. ;k__bacteria;p__chloroflexi;c__chloroflexi;o__chloroflexi;f__chloroflexi;g__kouleothrix;s__kouleothrix spp.;superkingdom__bacteria	95.850622406639	0	776.735			0	0	0	5
OTU_4809	uncultured saccharibacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__saccharibacter;s__saccharibacter spp.;superkingdom__bacteria	85.979381443299	2.24776e-154	549.51			4	0	0	0
OTU_4810	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	98.015873015873	0	865.1			0	3	0	14
OTU_4811	uncultured microvirga sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylobacteriaceae;g__microvirga;s__microvirga spp.;superkingdom__bacteria	96.6367713004484	0	737.061			0	2	1	1
OTU_4812	chloroflexi bacterium um_3 ;k__bacteria;p__chloroflexi;c__chloroflexia;o__chloroflexales;f__oscillochloridaceae;g__candidatus chloroploca;s__chloroflexi bacterium um_3;superkingdom__bacteria;suborder__chloroflexineae	89.1949152542373	1.85983e-174	616.235			0	0	1	9
OTU_4813	uncultured isosphaera sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__isosphaera;s__isosphaera spp.;superkingdom__bacteria	89.5299145299145	1.23106e-176	623.449			0	1	0	3
OTU_4814	uncultured gloeobacter sp. ;k__bacteria;p__cyanobacteria;c__gloeobacteria;o__gloeobacterales;f__gloeobacteraceae;g__gloeobacter;s__gloeobacter spp.;superkingdom__bacteria	93.5897435897436	0	700.993			0	3	0	1
OTU_4815	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	96.4749536178108	0	886.74			0	0	0	4
OTU_4816	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.047619047619	0	722.634			0	0	4	0
OTU_4817	uncultured desulfocurvus sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfovibrionaceae;g__desulfocurvus;s__desulfocurvus spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	89.3822393822394	0	682.96			9	0	0	0
OTU_4818	uncultured steroidobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__sinobacteraceae;g__steroidobacter;s__steroidobacter spp.;superkingdom__bacteria	92.5714285714286	0	771.325			0	1	2	1
OTU_4819	uncultured holophaga sp. ;k__bacteria;p__acidobacteria;c__holophagae;o__holophagales;f__holophagaceae;g__holophaga;s__holophaga spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	95.131845841785	0	774.932			0	4	0	0
OTU_4820	uncultured sphingomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__sphingomonas spp.;superkingdom__bacteria	98.8	0	875.92			0	1	0	3
OTU_4821	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	96.5451055662188	0	859.69			0	1	0	4
OTU_4822	fj592559.1 fumarole_supported islands biodiversity within hyperarid _elevation landscape on puna de atacama wetland soil (elev. 3661 m) socompa volcano andes clone f05_sb4a  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__rhodoplanes;s__rhodoplanes spp.;superkingdom__bacteria	97.8902953586498	0	803.785			0	1	2	1
OTU_4823	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	96.7495219885277	0	866.903			0	3	0	1
OTU_4824	uncultured geobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geobacter;s__geobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	95.5769230769231	0	827.229			0	1	2	1
OTU_4825	anaeromyxobacter dehalogenans ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__anaeromyxobacteraceae;g__anaeromyxobacter;s__anaeromyxobacter dehalogenans;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__cystobacterineae	88.6752136752137	1.57471e-169	600.005			0	4	0	0
OTU_4826	uncultured phycisphaera sp. ;k__bacteria;p__planctomycetes;c__phycisphaerae;o__phycisphaerales;f__phycisphaeraceae;g__phycisphaera;s__phycisphaera spp.;superkingdom__bacteria	90.8722109533469	0	672.139			0	0	4	0
OTU_4827	uncultured ferribacter sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__ferrovales;f__ferrovaceae;g__ferrovum;s__ferrovum spp.;superkingdom__bacteria	99.2380952380952	0	930.021			0	6	22	2
OTU_4828	uncultured pseudolabrys sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__xanthobacteraceae;g__pseudolabrys;s__pseudolabrys spp.;superkingdom__bacteria	98.0176211453744	0	778.538			0	1	2	3
OTU_4829	eu304287.1 acidovorax sp. str. 75  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__comamonadaceae;g__acidovorax;s__acidovorax facilis;superkingdom__bacteria	99.232245681382	0	922.808			7	0	0	0
OTU_4830	pedobacter sp. pbi 166 ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__pedobacter;s__pedobacter sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.0414201183432	0	847.066			2	0	2	0
OTU_4831	bacillus sp. jce ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillaceae;g__bacillus;s__bacillus sp.;superkingdom__bacteria	96.8283582089552	0	890.347			4	0	0	0
OTU_4832	uncultured thermodesulfobium sp. ;k__bacteria;p__firmicutes;c__clostridia;o__thermoanaerobacterales;f__thermodesulfobiaceae;g__thermodesulfobium;s__thermodesulfobium spp.;superkingdom__bacteria	77.5347912524851	1.03228e-101	374.584			0	4	0	0
OTU_4833	uncultured flavimonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas spp.;superkingdom__bacteria	92.4485125858124	0	639.679			0	1	0	3
OTU_4834	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.8565815324165	0	847.066			11	0	0	0
OTU_4835	marmoricola bigeumensis ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__nocardioidaceae;g__marmoricola;s__marmoricola bigeumensis;superkingdom__bacteria;subclass  actinobacteridae;suborder__propionibacterineae	97.4206349206349	0	850.673			6	0	0	0
OTU_4836	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	86.9047619047619	2.83927e-172	609.022			0	0	2	1
OTU_4837	ab075232.1 flavobacterium limicola str. st_92  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium xanthum;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.9381044487427	0	838.049			1	4	1	0
OTU_4838	eu545509.1 sorangium cellulosum str. 0157_26  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__sorangium;s__sorangium cellulosum;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	87.6155268022181	0	659.516			0	0	4	0
OTU_4839	uncultured vampirovibrio sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bdellovibrionaceae;g__vampirovibrio;s__vampirovibrio spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	95.5719557195572	0	870.51			0	2	0	4
OTU_4840	uncultured dongia sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__dongia;s__dongia spp.;superkingdom__bacteria	97.6793248945148	0	805.589			0	3	4	10
OTU_4841	uncultured pelotomaculum sp. ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__peptococcaceae;g__pelotomaculum;s__pelotomaculum spp.;superkingdom__bacteria	83.1024930747922	3.50779e-101	372.78			0	0	1	3
OTU_4842	uncultured pedosphaera sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobia subdivision 3;g__pedosphaera;s__pedosphaera spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	92.2651933701657	0	783.948			0	2	2	0
OTU_4843	uncultured bdellovibrio sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bdellovibrionaceae;g__bdellovibrio;s__bdellovibrio spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	91.5322580645161	0	700.993			0	0	0	5
OTU_4844	uncultured pedosphaera sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobia subdivision 3;g__pedosphaera;s__pedosphaera spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	95.6120092378753	0	688.37			1	2	1	0
OTU_4845	uncultured hyphomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__hyphomicrobium;s__hyphomicrobium spp.;superkingdom__bacteria	98.8425925925926	0	753.291			0	1	0	3
OTU_4846	uncultured pseudolabrys sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__xanthobacteraceae;g__pseudolabrys;s__pseudolabrys spp.;superkingdom__bacteria	94.6808510638298	0	735.257			0	3	0	6
OTU_4847	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.5779816513761	0	825.426			0	1	1	2
OTU_4848	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	88.0952380952381	0	686.566			0	1	1	2
OTU_4849	uncultured desulfocurvus sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfovibrionaceae;g__desulfocurvus;s__desulfocurvus spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	95.9537572254335	0	841.656			0	4	0	0
OTU_4850	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.2213740458015	0	724.437			0	0	1	3
OTU_4851	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	96.8379446640316	0	838.049			0	5	0	5
OTU_4852	uncultured kouleothrix sp. ;k__bacteria;p__chloroflexi;c__chloroflexi;o__chloroflexi;f__chloroflexi;g__kouleothrix;s__kouleothrix spp.;superkingdom__bacteria	96.2809917355372	0	782.145			1	0	0	8
OTU_4853	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	96.4485981308411	0	879.527			0	1	0	4
OTU_4854	uncultured caldilinea sp. ;k__bacteria;p__chloroflexi;c__caldilineae;o__caldilineales;f__caldilineaceae;g__caldilinea;s__caldilinea spp.;superkingdom__bacteria	99.2	0	884.937			0	0	4	0
OTU_4855	uncultured paracraurococcus sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__paracraurococcus;s__paracraurococcus spp.;superkingdom__bacteria	96.0084033613445	0	773.128			5	0	0	0
OTU_4856	uncultured geopsychrobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geopsychrobacter;s__geopsychrobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	87.964989059081	1.29845e-157	560.331			0	0	5	0
