otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B 
OTU_471	gq042461.1 topographical and temporal human skin microbiome skin nare clone nbw940e10c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas endodontalis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.83393502	1.72E-127	459.342			0	0	1	3	0	0	0	0	0	1	1	1
OTU_472	streptococcus sp. oral taxon 070 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	94.77351916	5.82E-121	437.702			1	0	1	1	1	2	0	1	0	2	1	0
OTU_473	aceo02000016.1 neisseria subflava str. nj9703  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria subflava;superkingdom__bacteria	95.63636364	9.87E-118	426.881			0	0	0	0	0	0	0	0	2	1	0	7
OTU_474	ay281086.1 streptococcus sanguinis str. atcc 49296  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	96.76258993	6.02E-127	458.44			2	2	10	3	1	8	0	1	3	4	6	2
OTU_475	gq106400.1 topographical and temporal human skin microbiome skin volar forearm clone nbw534e03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	96.3898917	5.55E-121	437.702			2	1	0	1	5	1	0	0	9	6	0	0
OTU_476	gq086243.1 topographical and temporal human skin microbiome skin interdigital web space clone nbw287d03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinomyces;s__actinomyces sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	99.63369963	3.48E-136	489.098			1	0	0	0	0	0	0	0	2	2	0	0
OTU_477	uncultured porphyromonas sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.81818182	2.06E-126	455.735			2	0	0	5	0	0	0	0	9	2	0	2
OTU_478	streptococcus sp. hxf0006 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	98.14814815	3.94E-129	465.654			166	280	263	578	93	138	1	132	18	35	28	31
OTU_479	gq010478.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw786d09c1  ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__lachnospiraceae;g__shuttleworthia;s__shuttleworthia satelles;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	1	0	0	0	0	0	1	1	1	1
OTU_480	streptococcus sp. 170702p1 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	99.04761905	6.35E-100	367.37			0	1	0	0	1	0	0	0	0	0	0	0
OTU_481	uncultured acinetobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter spp.;superkingdom__bacteria	98.23788546	2.03E-106	389.912			0	0	0	0	0	0	18	0	0	0	0	0
OTU_482	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	95.1048951	1.56E-115	419.668			13	15	3	2	18	1	4	2	21	15	4	6
OTU_483	uncultured neisseria sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria spp.;superkingdom__bacteria	98.53479853	2.66E-131	472.867			2	1	0	0	0	1	0	0	0	0	2	3
OTU_484	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.70114943	5.23E-121	437.702			2	1	2	1	6	0	0	1	1	0	0	1
OTU_485	gq032524.1 topographical and temporal human skin microbiome skin volar forearm clone nbw908a01c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	97.06959707	1.06E-123	446.718			1	1	0	0	0	0	0	5	0	0	0	0
OTU_486	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	95.71428571	3.83E-123	444.915			0	1	1	0	4	0	0	0	0	0	0	2
OTU_487	streptococcus sp. oral taxon 065 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	97.13261649	1.32E-122	443.112			2	11	2	4	9	1	0	1	0	0	0	9
OTU_488	gq012797.1 topographical and temporal human skin microbiome skin volar forearm clone nbw801g11c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	99.50738916	3.20E-97	359.255			0	1	1	5	1	0	0	0	0	0	0	0
OTU_489	l14327.1 gemella morbillorum  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__gemella;s__gemella morbillorum;superkingdom__bacteria	97.43589744	2.99E-124	448.522			0	0	1	1	0	0	0	0	1	0	1	2
OTU_490	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.77419355	5.64E-121	438.603			0	0	0	0	0	0	0	12	0	0	0	0
OTU_491	acinetobacter sp. dl5.8 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter sp.;superkingdom__bacteria	97.03703704	5.37E-121	437.702			0	0	0	0	0	0	50	0	1	0	0	0
OTU_492	gq113833.1 topographical and temporal human skin microbiome skin volar forearm clone nbw636e07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinomyces;s__actinomyces odontolyticus;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	96.44128114	6.93E-120	434.997			1	6	1	3	11	1	0	0	4	6	7	14
OTU_493	dq834360.1 acinetobacter sp. str. byc2  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter guillouiae;superkingdom__bacteria	98.07692308	1.83E-120	436.8			0	0	0	0	0	0	190	0	0	0	0	0
OTU_494	uncultured veillonella sp. ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella spp.;superkingdom__bacteria	97.49103943	2.11E-126	455.735			5	4	0	4	9	8	0	0	0	0	3	3
OTU_495	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.44525547	1.39E-128	463.85			0	0	7	26	19	44	0	2	1	0	97	137
OTU_496	epulopiscium sp. n.l._1_clone_100 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiales;g__epulopiscium;s__epulopiscium sp.;superkingdom__bacteria	81.09090909	4.53E-65	252.856			0	0	1	1	0	0	0	0	3	0	0	0
OTU_497	moraxellaceae bacterium gvcnt2 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__faucicola;s__moraxellaceae bacterium;superkingdom__bacteria	97.47292419	1.72E-127	459.342			0	0	0	0	0	0	0	0	4	1	0	0
OTU_498	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.21212121	2.82E-118	428.685			0	0	0	0	0	0	0	7	0	0	0	0
OTU_499	af511511.1 pseudomonas syringae sau8  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas syringae;superkingdom__bacteria	97.81021898	1.21E-56	224.002			0	0	0	0	0	0	0	0	5	0	0	0
OTU_500	ay323525.1 prevotella melaninogenica str. atcc 25845  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella melaninogenica;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.81021898	4.88E-128	462.047			1	0	0	1	7	0	0	0	0	1	2	7
OTU_501	uncultured synergistes sp. ;k__bacteria;p__synergistetes;c__synergistia;o__synergistales;f__synergistaceae;g__synergistes;s__synergistes spp.;superkingdom__bacteria	100	9.90E-137	489.999			1	0	0	0	0	0	0	2	0	2	0	0
OTU_502	gq032248.1 topographical and temporal human skin microbiome skin volar forearm clone nbw904c07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.14285714	1.48E-108	397.126			7	6	1	0	1	0	0	0	0	0	0	0
OTU_503	gq130114.1 genetic inventory 'jpl_saf' during msl mission spacecraft assembly clean room floor clone gi_10_o19  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	97.03703704	2.38E-119	432.291			1	2	4	1	3	0	0	0	0	0	0	0
OTU_504	fj939592.1 haemophilus parahaemolyticus str. pn129  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parahaemolyticus;superkingdom__bacteria	97.81021898	5.85E-127	458.44			0	0	1	2	0	1	0	1	0	6	4	5
OTU_505	streptococcus sp. oral clone ascd09 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	100	8.31E-65	250.151			0	6	1	0	0	1	0	0	0	2	0	0
OTU_506	am157441.1 streptococcus parasanguinis mother v4  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	98.90510949	7.67E-132	474.671			392	519	145	195	205	155	9	215	76	126	52	188
OTU_507	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	98.49056604	8.72E-125	451.227			3	3	2	0	2	1	0	0	0	0	0	0
OTU_508	streptococcus salivarius subsp. null ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	97.71428571	2.68E-78	295.235			1	0	0	0	0	1	1	1	0	0	0	0
OTU_509	gq012679.1 topographical and temporal human skin microbiome skin volar forearm clone nbw800e08c1  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	97.41697417	1.27E-122	444.013			1	0	0	0	4	6	0	0	0	0	0	0
OTU_510	streptococcus sp. oral taxon 058 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	95.12195122	4.49E-116	421.471			0	0	0	0	0	0	0	0	1	0	0	0
OTU_511	streptococcus sinensis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	96.37681159	1.94E-120	435.898			1	1	2	1	1	1	0	0	0	0	1	0
OTU_512	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	95.74468085	5.73E-121	437.702			0	0	0	1	0	0	0	1	2	1	0	1
OTU_513	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	96.72727273	9.95E-118	427.783			3	3	6	4	7	1	0	1	1	1	0	2
OTU_514	uncultured acinetobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter spp.;superkingdom__bacteria	100	1.91E-66	255.561			0	0	0	0	0	0	5	0	0	0	0	0
OTU_515	gq106153.1 topographical and temporal human skin microbiome skin volar forearm clone nbw533a07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	97.81021898	1.14E-129	466.555			12	4	19	8	11	11	0	2	11	6	14	6
OTU_516	af224309.1 haemophilus influenzae subsp. intermedius str. mccm 02083 mccm  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus influenzae;superkingdom__bacteria	96.33699634	1.55E-121	439.505			0	0	0	0	0	0	0	0	1	0	3	0
OTU_517	chryseobacterium sp. ci27 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.05882353	6.57E-120	434.095			0	0	0	0	0	0	3	4	0	0	0	0
OTU_518	ef371928.1 streptococcus sinensis str. hdp 2005_0155  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	95.95588235	2.29E-119	433.193			2	0	1	0	2	6	0	0	0	0	0	1
OTU_519	uncultured chryseobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.11191336	1.72E-127	459.342			0	0	0	0	0	0	5	18	0	0	0	0
OTU_520	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	96.42857143	4.65E-122	441.308			2	4	0	0	0	0	0	0	1	0	1	1
OTU_521	lactobacillus sp. tab_05 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__lactobacillaceae;g__lactobacillus;s__lactobacillus sp.;superkingdom__bacteria	97.30769231	1.94E-120	435.898			0	0	0	0	0	0	7	0	0	0	0	0
OTU_522	dq905040.1 human fecal clone 2_002_d10  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	97.42647059	2.49E-125	453.03			401	465	211	213	540	221	13	35	105	197	118	275
OTU_523	streptococcus sp. oral clone asce12 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	97.85714286	1.86E-60	236.626			0	0	4	0	0	0	0	0	0	0	0	0
OTU_524	gq052838.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1072h07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	95.63636364	3.47E-117	425.078			1	3	2	0	4	3	0	1	0	3	0	1
OTU_525	fj471670.2 fusobacterium periodonticum str. chdc f314  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium periodonticum;superkingdom__bacteria	96.90721649	5.92E-87	324.089			0	1	1	2	0	0	0	1	5	6	10	4
OTU_526	ab015889.1 treponema subsp. socranskii 128b  ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__treponema;s__treponema socranskii;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	0	0	0	0	0	0	0	1	2	1
OTU_527	uncultured chryseobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.64179104	1.54E-121	439.505			0	0	0	0	0	0	2	6	0	0	0	0
OTU_528	ab303624.1 streptococcus subsp. gallolyticus str. okuchi_16  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus  gallolyticus;superkingdom__bacteria	94.46494465	2.14E-113	413.356			1	0	0	0	1	3	0	0	0	1	0	0
OTU_529	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.12230216	6.00E-127	458.44			0	0	4	1	0	1	0	0	0	0	0	1
OTU_530	gq033332.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1031e07c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	96.69117647	9.91E-118	426.881			2	0	2	5	1	8	1	0	17	13	11	37
OTU_531	gq046326.1 topographical and temporal human skin microbiome skin volar forearm clone nbw996c01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia dentocariosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.05882353	2.50E-125	452.129			16	29	26	10	3	9	2	118	0	0	1	4
OTU_532	uncultured granulicatella sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella spp.;superkingdom__bacteria	96.05734767	1.61E-121	439.505			0	1	0	0	4	0	0	0	0	0	1	0
OTU_533	actinomyces sp. ph3 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinomyces;s__actinomyces sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	98.1884058	4.02E-129	465.654			2	0	0	3	5	12	0	0	0	4	2	11
OTU_534	gq106400.1 topographical and temporal human skin microbiome skin volar forearm clone nbw534e03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	96.44128114	5.69E-121	437.702			0	0	0	0	2	0	0	0	0	0	0	5
OTU_535	gu045386.1 streptococcus oralis str. dsmz 20395  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	97.11191336	1.32E-122	443.112			5	3	8	8	6	6	0	0	1	2	7	9
OTU_536	gu045386.1 streptococcus oralis str. dsmz 20395  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	96.77419355	8.37E-119	431.39			1	1	1	2	1	4	0	0	0	0	2	1
OTU_537	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.32620321	7.88E-79	297.94			0	0	0	0	0	0	0	0	0	0	0	4
OTU_538	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	98.11320755	1.05E-123	446.718			26	18	18	9	31	21	1	5	2	6	9	13
OTU_539	gq069059.1 topographical and temporal human skin microbiome skin volar forearm clone nbw228c02c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus gordonii;superkingdom__bacteria	96.7032967	5.46E-121	438.603			0	0	1	0	3	6	0	2	0	2	0	0
OTU_540	fj596644.1 acinetobacter junii str. p1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter junii;superkingdom__bacteria	98.53479853	3.25E-130	468.359			0	0	0	0	0	0	165	0	0	0	0	0
OTU_541	streptococcus oligofermentans as 1.3089 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oligofermentans;superkingdom__bacteria	98.72340426	1.00E-110	404.339			12	9	2	5	2	7	0	0	1	2	3	0
OTU_542	streptococcus sp. oral taxon 058 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	97.48201439	1.16E-129	466.555			43	37	169	100	107	49	3	25	49	28	45	35
OTU_543	fj796455.1 arthrobacter ramosus str. imer_b4_15  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__arthrobacter;s__arthrobacter ramosus;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.89705882	2.65E-131	471.966			0	1	0	0	1	2	0	0	0	0	0	0
